day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;162500;RAINFOREST_RESIN;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;-11340.0
-1;162500;KELP;2015;24;;;;;2017;5;2019;24;;;2016.0;41.16796875
-1;162600;RAINFOREST_RESIN;9995;21;;;;;10000;5;10002;3;10005;21;9997.5;-11340.0
-1;162600;KELP;2015;21;;;;;2017;4;2019;21;;;2016.0;43.734375
-1;162700;KELP;2016;24;;;;;2019;24;;;;;2017.5;46.22265625
-1;162700;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;-11340.0
-1;162800;KELP;2016;29;;;;;2018;8;2019;29;;;2017.0;44.9609375
-1;162800;RAINFOREST_RESIN;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;-11340.0
-1;162900;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;-11340.0
-1;162900;KELP;2016;23;;;;;2018;3;2019;23;;;2017.0;44.380859375
-1;163000;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-11324.0
-1;163000;KELP;2016;1;2015;29;;;2019;30;;;;;2017.5;44.068359375
-1;163100;KELP;2015;28;;;;;2019;28;;;;;2017.0;43.0390625
-1;163100;RAINFOREST_RESIN;9996;1;9995;27;;;9998;4;10002;7;10004;1;9997.0;-11324.0
-1;163200;KELP;2015;21;;;;;2019;21;;;;;2017.0;42.251953125
-1;163200;RAINFOREST_RESIN;9995;21;;;;;9998;1;10005;21;;;9996.5;-11316.0
-1;163300;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;-11319.0
-1;163300;KELP;2015;27;;;;;2018;27;;;;;2016.5;37.75390625
-1;163400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;-11319.0
-1;163400;KELP;2015;22;;;;;2018;22;;;;;2016.5;37.7890625
-1;163500;KELP;2015;2;2014;28;;;2016;2;2018;30;;;2015.5;33.916015625
-1;163500;RAINFOREST_RESIN;10002;3;9996;2;9995;28;10004;2;10005;28;;;10003.0;-11319.0
-1;163600;KELP;2014;28;;;;;2017;1;2018;27;;;2015.5;30.724609375
-1;163600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;-11361.0
-1;163700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;-11361.0
-1;163700;KELP;2014;26;;;;;2018;26;;;;;2016.0;33.0859375
-1;163800;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;-11361.0
-1;163800;KELP;2015;1;2014;25;;;2018;26;;;;;2016.5;33.19140625
-1;163900;KELP;2015;24;;;;;2018;24;;;;;2016.5;34.91796875
-1;163900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;-11433.0
-1;164000;KELP;2015;39;;;;;2018;31;;;;;2016.5;35.91796875
-1;164000;RAINFOREST_RESIN;9996;2;9995;29;;;9998;1;10004;2;10005;29;9997.0;-11427.0
-1;164100;RAINFOREST_RESIN;9996;2;9995;22;;;10002;8;10004;2;10005;22;9999.0;-11425.0
-1;164100;KELP;2015;26;;;;;2018;24;;;;;2016.5;37.2578125
-1;164200;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-11425.0
-1;164200;KELP;2015;25;;;;;2019;25;;;;;2017.0;41.080078125
-1;164300;KELP;2015;26;;;;;2018;24;;;;;2016.5;39.73828125
-1;164300;RAINFOREST_RESIN;9998;7;9996;1;9995;23;10004;1;10005;23;;;10001.0;-11425.0
-1;164400;KELP;2017;2;2016;24;;;2020;26;;;;;2018.5;53.744140625
-1;164400;RAINFOREST_RESIN;9998;7;9996;2;9995;24;10004;2;10005;24;;;10001.0;-11425.0
-1;164500;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;-11425.0
-1;164500;KELP;2016;27;;;;;2020;27;;;;;2018.0;51.30859375
-1;164600;RAINFOREST_RESIN;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;-11425.0
-1;164600;KELP;2018;1;2017;1;2016;23;2019;1;2020;22;;;2018.5;50.451171875
-1;164700;KELP;2016;26;;;;;2019;26;;;;;2017.5;45.841796875
-1;164700;RAINFOREST_RESIN;9998;5;9996;2;9995;24;10004;2;10005;24;;;10001.0;-11423.0
-1;164800;KELP;2016;23;;;;;2019;2;2020;21;;;2017.5;50.2265625
-1;164800;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-11423.0
-1;164900;RAINFOREST_RESIN;9996;1;9995;28;;;10000;5;10004;1;10005;28;9998.0;-11402.0
-1;164900;KELP;2016;29;;;;;2017;5;2020;29;;;2016.5;51.22265625
-1;165000;RAINFOREST_RESIN;9996;2;9995;23;;;10002;8;10004;2;10005;23;9999.0;-11402.0
-1;165000;KELP;2018;1;2016;25;;;2019;25;;;;;2018.5;49.85546875
-1;165100;KELP;2018;1;2016;30;;;2019;30;;;;;2018.5;47.8984375
-1;165100;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;-11402.0
-1;165200;KELP;2016;21;;;;;2017;6;2018;5;2019;21;2016.5;45.724609375
-1;165200;RAINFOREST_RESIN;9995;21;;;;;10000;6;10005;21;;;9997.5;-11402.0
-1;165300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;-11402.0
-1;165300;KELP;2016;22;;;;;2018;4;2019;22;;;2017.0;47.521484375
-1;165400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;-11402.0
-1;165400;KELP;2016;24;;;;;2019;24;;;;;2017.5;46.08203125
-1;165500;KELP;2017;4;2016;22;;;2019;22;;;;;2018.0;47.94921875
-1;165500;RAINFOREST_RESIN;10000;4;9998;6;9996;1;10004;1;10005;21;;;10002.0;-11402.0
-1;165600;KELP;2016;26;;;;;2019;26;;;;;2017.5;48.791015625
-1;165600;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;-11402.0
-1;165700;RAINFOREST_RESIN;9996;2;9995;29;;;10002;6;10004;2;10005;29;9999.0;-11400.0
-1;165700;KELP;2018;1;2016;31;;;2019;31;;;;;2018.5;48.296875
-1;165800;RAINFOREST_RESIN;9995;26;;;;;10002;3;10005;26;;;9998.5;-11400.0
-1;165800;KELP;2016;26;;;;;2019;26;;;;;2017.5;48.9921875
-1;165900;KELP;2016;30;;;;;2019;30;;;;;2017.5;49.5546875
-1;165900;RAINFOREST_RESIN;9995;30;;;;;9998;1;10005;30;;;9996.5;-11400.0
-1;166000;KELP;2019;1;2017;1;2016;23;2020;24;;;;;2019.5;54.068359375
-1;166000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;-11398.0
-1;166100;RAINFOREST_RESIN;9995;27;;;;;10002;8;10005;27;;;9998.5;-11398.0
-1;166100;KELP;2016;27;;;;;2019;27;;;;;2017.5;47.0
-1;166200;RAINFOREST_RESIN;9996;1;9995;23;;;9998;1;10004;1;10005;23;9997.0;-11398.0
-1;166200;KELP;2016;24;;;;;2017;3;2019;24;;;2016.5;48.994140625
-1;166300;KELP;2016;30;;;;;2020;30;;;;;2018.0;51.5546875
-1;166300;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;-11396.0
-1;166400;KELP;2016;29;;;;;2020;29;;;;;2018.0;51.431640625
-1;166400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-11396.0
-1;166500;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-11396.0
-1;166500;KELP;2016;24;;;;;2020;24;;;;;2018.0;51.2265625
-1;166600;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-11396.0
-1;166600;KELP;2016;21;;;;;2020;21;;;;;2018.0;51.6484375
-1;166700;KELP;2016;29;;;;;2020;29;;;;;2018.0;51.45703125
-1;166700;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;-11396.0
-1;166800;KELP;2017;3;2016;28;;;2019;2;2020;26;;;2018.0;50.828125
-1;166800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-11396.0
-1;166900;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-11396.0
-1;166900;KELP;2017;7;2016;26;;;2019;2;2020;24;;;2018.0;50.6484375
-1;167000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;-11396.0
-1;167000;KELP;2016;28;;;;;2017;5;2020;28;;;2016.5;50.9765625
-1;167100;KELP;2016;28;;;;;2020;28;;;;;2018.0;51.455078125
-1;167100;RAINFOREST_RESIN;9996;1;9995;27;;;10002;7;10004;1;10005;27;9999.0;-11396.0
-1;167200;KELP;2016;29;;;;;2019;1;2020;28;;;2017.5;50.126953125
-1;167200;RAINFOREST_RESIN;9996;1;9995;28;;;10002;9;10004;1;10005;28;9999.0;-11366.0
-1;167300;RAINFOREST_RESIN;9995;28;;;;;10002;4;10005;28;;;9998.5;-11366.0
-1;167300;KELP;2016;28;;;;;2019;28;;;;;2017.5;49.748046875
-1;167400;RAINFOREST_RESIN;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;-11366.0
-1;167400;KELP;2016;27;;;;;2020;27;;;;;2018.0;51.578125
-1;167500;KELP;2016;23;;;;;2020;23;;;;;2018.0;51.96875
-1;167500;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-11366.0
-1;167600;KELP;2016;29;;;;;2018;1;2020;29;;;2017.0;52.078125
-1;167600;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-11366.0
-1;167700;RAINFOREST_RESIN;9996;2;9995;26;;;9998;4;10004;2;10005;26;9997.0;-11366.0
-1;167700;KELP;2016;28;;;;;2018;2;2020;28;;;2017.0;51.591796875
-1;167800;RAINFOREST_RESIN;9995;22;;;;;9998;1;10005;22;;;9996.5;-11406.0
-1;167800;KELP;2019;1;2016;22;;;2020;22;;;;;2019.5;51.994140625
-1;167900;KELP;2016;32;;;;;2019;2;2020;30;;;2017.5;50.33203125
-1;167900;RAINFOREST_RESIN;9996;2;9995;30;;;9998;1;10004;2;10005;30;9997.0;-11404.0
-1;168000;KELP;2016;29;;;;;2019;29;;;;;2017.5;47.3671875
-1;168000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-11402.0
-1;168100;RAINFOREST_RESIN;9996;2;9995;24;;;9998;1;10004;2;10005;24;9997.0;-11370.0
-1;168100;KELP;2016;26;;;;;2020;26;;;;;2018.0;51.236328125
-1;168200;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;-11368.0
-1;168200;KELP;2017;25;;;;;2020;25;;;;;2018.5;55.630859375
-1;168300;KELP;2016;29;;;;;2020;29;;;;;2018.0;53.0
-1;168300;RAINFOREST_RESIN;9996;1;9995;28;;;10002;5;10004;1;10005;28;9999.0;-11368.0
-1;168400;RAINFOREST_RESIN;9996;1;9995;24;;;10002;8;10004;1;10005;24;9999.0;-11368.0
-1;168400;KELP;2017;25;;;;;2020;25;;;;;2018.5;54.591796875
-1;168500;KELP;2017;25;;;;;2020;25;;;;;2018.5;54.734375
-1;168500;RAINFOREST_RESIN;10002;1;9998;3;9996;2;10004;2;10005;23;;;10003.0;-11368.0
-1;168600;RAINFOREST_RESIN;9998;7;9996;1;9995;21;10004;1;10005;21;;;10001.0;-11454.0
-1;168600;KELP;2017;22;;;;;2019;1;2020;22;;;2018.0;58.64453125
-1;168700;KELP;2017;25;;;;;2019;3;2020;25;;;2018.0;55.8046875
-1;168700;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-11454.0
-1;168800;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;-11454.0
-1;168800;KELP;2017;25;;;;;2019;7;2020;25;;;2018.0;56.93359375
-1;168900;KELP;2017;20;;;;;2020;20;;;;;2018.5;54.703125
-1;168900;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;-11454.0
-1;169000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-11454.0
-1;169000;KELP;2017;28;;;;;2019;3;2020;28;;;2018.0;54.712890625
-1;169100;KELP;2017;27;;;;;2020;27;;;;;2018.5;56.0068359375
-1;169100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-11454.0
-1;169200;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-11454.0
-1;169200;KELP;2019;1;2017;22;;;2020;22;;;;;2019.5;56.4404296875
-1;169300;KELP;2017;33;;;;;2020;29;;;;;2018.5;58.634765625
-1;169300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-11454.0
-1;169400;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;-11454.0
-1;169400;KELP;2017;23;;;;;2021;23;;;;;2019.0;61.7138671875
-1;169500;KELP;2019;1;2017;25;;;2021;25;;;;;2020.0;61.8681640625
-1;169500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-11454.0
-1;169600;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-11454.0
-1;169600;KELP;2017;26;;;;;2021;26;;;;;2019.0;62.1337890625
-1;169700;KELP;2018;6;2017;30;;;2020;2;2021;28;;;2019.0;60.8857421875
-1;169700;RAINFOREST_RESIN;9998;3;9996;2;9995;28;10004;2;10005;28;;;10001.0;-11454.0
-1;169800;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-11454.0
-1;169800;KELP;2017;32;;;;;2020;2;2021;30;;;2018.5;60.6640625
-1;169900;KELP;2017;29;;;;;2020;30;;;;;2018.5;58.3740234375
-1;169900;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;-11454.0
-1;170000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-11454.0
-1;170000;KELP;2017;26;;;;;2020;26;;;;;2018.5;57.91796875
-1;170100;KELP;2017;32;;;;;2021;32;;;;;2019.0;61.3515625
-1;170100;RAINFOREST_RESIN;9996;2;9995;30;;;10002;10;10004;2;10005;30;9999.0;-11454.0
-1;170200;RAINFOREST_RESIN;9995;22;;;;;10002;5;10005;22;;;9998.5;-11454.0
-1;170200;KELP;2017;21;;;;;2020;22;;;;;2018.5;59.6826171875
-1;170300;KELP;2018;23;;;;;2021;23;;;;;2019.5;67.6923828125
-1;170300;RAINFOREST_RESIN;9998;4;9996;1;9995;22;10004;1;10005;22;;;10001.0;-11454.0
-1;170400;RAINFOREST_RESIN;10002;11;9996;1;9995;30;10004;1;10005;30;;;10003.0;-11454.0
-1;170400;KELP;2020;10;2018;31;;;2021;31;;;;;2020.5;67.8564453125
-1;170500;KELP;2018;39;;;;;2021;32;;;;;2019.5;65.2724609375
-1;170500;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-11436.0
-1;170600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;-11436.0
-1;170600;KELP;2018;24;;;;;2021;24;;;;;2019.5;63.9091796875
-1;170700;KELP;2018;29;;;;;2022;29;;;;;2020.0;69.1708984375
-1;170700;RAINFOREST_RESIN;9998;2;9996;1;9995;28;10004;1;10005;28;;;10001.0;-11436.0
-1;170800;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;-11436.0
-1;170800;KELP;2019;26;;;;;2022;26;;;;;2020.5;72.30859375
-1;170900;KELP;2019;1;2018;28;;;2022;28;;;;;2020.5;70.484375
-1;170900;RAINFOREST_RESIN;9996;2;9995;26;;;10002;3;10004;2;10005;26;9999.0;-11436.0
-1;171000;KELP;2018;27;;;;;2019;3;2022;27;;;2018.5;71.0380859375
-1;171000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;-11436.0
-1;171100;RAINFOREST_RESIN;10002;3;9998;5;9996;2;10004;2;10005;28;;;10003.0;-11436.0
-1;171100;KELP;2018;30;;;;;2020;1;2022;30;;;2019.0;52.783203125
-1;171200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;-11483.0
-1;171200;KELP;2018;21;;;;;2021;21;;;;;2019.5;54.16015625
-1;171300;KELP;2018;30;;;;;2021;25;;;;;2019.5;54.60546875
-1;171300;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;-11483.0
-1;171400;KELP;2018;30;;;;;2021;30;;;;;2019.5;56.65625
-1;171400;RAINFOREST_RESIN;10002;5;9996;1;9995;29;10004;1;10005;29;;;10003.0;-11483.0
-1;171500;RAINFOREST_RESIN;10002;1;9996;1;9995;22;10004;1;10005;22;;;10003.0;-11487.0
-1;171500;KELP;2018;23;;;;;2021;23;;;;;2019.5;56.84765625
-1;171600;RAINFOREST_RESIN;9996;2;9995;30;;;9998;11;10004;2;10005;30;9997.0;-11509.0
-1;171600;KELP;2018;28;;;;;2020;8;2021;32;;;2019.0;59.171875
-1;171700;KELP;2017;23;;;;;2021;23;;;;;2019.0;61.05078125
-1;171700;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-11600.0
-1;171800;KELP;2017;27;;;;;2020;27;;;;;2018.5;64.7734375
-1;171800;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;-11600.0
-1;171900;RAINFOREST_RESIN;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;-11600.0
-1;171900;KELP;2017;26;;;;;2020;26;;;;;2018.5;64.99609375
-1;172000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;-11691.0
-1;172000;KELP;2017;28;;;;;2020;28;;;;;2018.5;66.126953125
-1;172100;KELP;2017;31;;;;;2020;25;;;;;2018.5;66.677734375
-1;172100;RAINFOREST_RESIN;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;-11691.0
-1;172200;KELP;2017;26;;;;;2020;26;;;;;2018.5;67.755859375
-1;172200;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;-11693.0
-1;172300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-11693.0
-1;172300;KELP;2017;22;;;;;2020;22;;;;;2018.5;64.71484375
-1;172400;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-11693.0
-1;172400;KELP;2017;23;;;;;2021;23;;;;;2019.0;62.6015625
-1;172500;KELP;2017;22;;;;;2019;1;2020;22;;;2018.0;64.802734375
-1;172500;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-11693.0
-1;172600;KELP;2017;33;;;;;2020;29;;;;;2018.5;67.16796875
-1;172600;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;-11693.0
-1;172700;RAINFOREST_RESIN;9996;2;9995;27;;;9998;3;10004;2;10005;27;9997.0;-11690.0
-1;172700;KELP;2017;29;;;;;2020;29;;;;;2018.5;66.921875
-1;172800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;-11788.0
-1;172800;KELP;2017;20;;;;;2020;20;;;;;2018.5;65.50390625
-1;172900;KELP;2017;27;;;;;2019;1;2020;27;;;2018.0;65.23828125
-1;172900;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;-11788.0
-1;173000;KELP;2017;37;;;;;2020;31;;;;;2018.5;65.572265625
-1;173000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-11788.0
-1;173100;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-11788.0
-1;173100;KELP;2017;21;;;;;2020;21;;;;;2018.5;64.458984375
-1;173200;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;-11788.0
-1;173200;KELP;2017;23;;;;;2018;1;2021;23;;;2017.5;61.63671875
-1;173300;KELP;2017;25;;;;;2020;27;;;;;2018.5;66.71875
-1;173300;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;-11788.0
-1;173400;KELP;2017;26;;;;;2020;26;;;;;2018.5;66.833984375
-1;173400;RAINFOREST_RESIN;9996;1;9995;25;;;10002;9;10004;1;10005;25;9999.0;-11788.0
-1;173500;RAINFOREST_RESIN;9996;1;9995;30;;;9998;3;10004;1;10005;30;9997.0;-11782.0
-1;173500;KELP;2018;5;2017;31;;;2020;1;2021;30;;;2019.0;63.646484375
-1;173600;RAINFOREST_RESIN;9998;7;9996;1;9995;28;10004;1;10005;28;;;10001.0;-11776.0
-1;173600;KELP;2017;29;;;;;2021;29;;;;;2019.0;62.9453125
-1;173700;KELP;2019;1;2017;27;;;2021;27;;;;;2020.0;62.708984375
-1;173700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;-11776.0
-1;173800;KELP;2019;4;2017;29;;;2020;1;2021;28;;;2019.5;63.87109375
-1;173800;RAINFOREST_RESIN;9996;1;9995;28;;;10002;6;10004;1;10005;28;9999.0;-11776.0
-1;173900;RAINFOREST_RESIN;9998;1;9995;28;;;10005;28;;;;;10001.5;-11776.0
-1;173900;KELP;2020;1;2017;28;;;2021;28;;;;;2020.5;61.708984375
-1;174000;RAINFOREST_RESIN;9998;9;9996;1;9995;24;10004;1;10005;24;;;10001.0;-11756.0
-1;174000;KELP;2017;25;;;;;2021;25;;;;;2019.0;62.90625
-1;174100;KELP;2017;30;;;;;2020;22;;;;;2018.5;65.591796875
-1;174100;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-11755.0
-1;174200;KELP;2017;25;;;;;2020;25;;;;;2018.5;68.126953125
-1;174200;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;-11755.0
-1;174300;RAINFOREST_RESIN;9995;29;;;;;10002;2;10005;29;;;9998.5;-11755.0
-1;174300;KELP;2017;29;;;;;2020;29;;;;;2018.5;67.013671875
-1;174400;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;-11755.0
-1;174400;KELP;2017;29;;;;;2020;28;;;;;2018.5;66.6015625
-1;174500;KELP;2017;23;;;;;2020;23;;;;;2018.5;66.19140625
-1;174500;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;-11755.0
-1;174600;KELP;2017;23;;;;;2020;23;;;;;2018.5;64.251953125
-1;174600;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;-11755.0
-1;174700;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;-11755.0
-1;174700;KELP;2017;29;;;;;2021;29;;;;;2019.0;62.048828125
-1;174800;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;-11755.0
-1;174800;KELP;2019;1;2017;22;;;2020;22;;;;;2019.5;64.927734375
-1;174900;KELP;2017;31;;;;;2020;31;;;;;2018.5;64.33984375
-1;174900;RAINFOREST_RESIN;9998;2;9996;1;9995;30;10004;1;10005;30;;;10001.0;-11755.0
-1;175000;KELP;2017;27;;;;;2020;27;;;;;2018.5;64.251953125
-1;175000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;-11755.0
-1;175100;RAINFOREST_RESIN;9998;1;9996;2;9995;25;10004;2;10005;25;;;10001.0;-11755.0
-1;175100;KELP;2017;27;;;;;2019;5;2020;27;;;2018.0;64.25390625
-1;175200;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;-11755.0
-1;175200;KELP;2017;36;;;;;2020;29;;;;;2018.5;64.37109375
-1;175300;KELP;2017;22;;;;;2020;22;;;;;2018.5;65.400390625
-1;175300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-11755.0
-1;175400;KELP;2017;26;;;;;2020;26;;;;;2018.5;65.326171875
-1;175400;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;-11755.0
-1;175500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-11755.0
-1;175500;KELP;2017;29;;;;;2020;29;;;;;2018.5;65.337890625
-1;175600;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;-11755.0
-1;175600;KELP;2017;26;;;;;2020;26;;;;;2018.5;66.6875
-1;175700;KELP;2017;24;;;;;2020;24;;;;;2018.5;65.0390625
-1;175700;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;-11755.0
-1;175800;KELP;2017;29;;;;;2020;29;;;;;2018.5;64.419921875
-1;175800;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;-11755.0
-1;175900;RAINFOREST_RESIN;9996;2;9995;29;;;10002;9;10004;2;10005;29;9999.0;-11752.0
-1;175900;KELP;2017;31;;;;;2019;8;2021;31;;;2018.0;62.91015625
-1;176000;RAINFOREST_RESIN;10002;1;9995;30;;;10005;30;;;;;10003.5;-11752.0
-1;176000;KELP;2017;29;;;;;2021;30;;;;;2019.0;62.439453125
-1;176100;KELP;2018;2;2017;22;;;2021;22;;;;;2019.5;61.32421875
-1;176100;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-11852.0
-1;176200;KELP;2017;29;;;;;2021;29;;;;;2019.0;61.765625
-1;176200;RAINFOREST_RESIN;9998;4;9996;1;9995;28;10004;1;10005;28;;;10001.0;-11846.0
-1;176300;RAINFOREST_RESIN;9996;1;9995;22;;;10002;2;10004;1;10005;22;9999.0;-11846.0
-1;176300;KELP;2018;23;;;;;2021;23;;;;;2019.5;56.529296875
-1;176400;RAINFOREST_RESIN;9995;24;;;;;10002;9;10005;24;;;9998.5;-11846.0
-1;176400;KELP;2018;24;;;;;2021;24;;;;;2019.5;59.34375
-1;176500;KELP;2017;28;;;;;2021;28;;;;;2019.0;60.240234375
-1;176500;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;-11846.0
-1;176600;KELP;2018;27;;;;;2021;23;;;;;2019.5;58.0078125
-1;176600;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;-11846.0
-1;176700;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;-11846.0
-1;176700;KELP;2018;21;;;;;2020;6;2021;21;;;2019.0;55.86328125
-1;176800;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;-11846.0
-1;176800;KELP;2018;29;;;;;2021;29;;;;;2019.5;56.2890625
-1;176900;KELP;2018;21;;;;;2020;4;2021;21;;;2019.0;57.779296875
-1;176900;RAINFOREST_RESIN;9996;1;9995;20;;;10002;8;10004;1;10005;20;9999.0;-11846.0
-1;177000;RAINFOREST_RESIN;9996;1;9995;23;;;10002;8;10004;1;10005;23;9999.0;-11846.0
-1;177000;KELP;2018;32;;;;;2021;24;;;;;2019.5;58.48046875
-1;177100;KELP;2018;28;;;;;2021;28;;;;;2019.5;57.982421875
-1;177100;RAINFOREST_RESIN;9998;3;9995;28;;;10005;28;;;;;10001.5;-11846.0
-1;177200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;-11846.0
-1;177200;KELP;2018;21;;;;;2022;21;;;;;2020.0;53.955078125
